O1,,O1_40%,,O1_50%,
X,Y,X,Y,X,Y
24.449339207048467,0.00023859403095188725,24.44933920704846,0.000017892028219210898,24.44933920704846,0.000005321864708362311
29.973568281938327,0.000297443344217855,29.973568281938327,0.000024301791914434466,29.947136563876654,0.000007827390868337488
40.51982378854626,0.00042169650342858267,40.51982378854626,0.000038233742289400287,40.493392070484575,0.000012620130034499118
50.40528634361233,0.0005692711160587001,50.40528634361233,0.00003823374228940037,50.40528634361233,0.000016624350273407622
59.709251101321584,0.0006278737700530901,59.709251101321584,0.00005623413251903502,59.709251101321584,0.00002176536514418762
